sent_pos,sent_neg,sent_neu,sent_compound,sent_pos_tokenized,sent_neg_tokenized,sent_neu_tokenized,sent_compound_tokenized 
0.129,0.256,0.616,-0.7003,0.10166666666666667,0.17700000000000002,0.7213333333333334,-0.12426666666666668
0.111,0.169,0.72,-0.3018,0.0888,0.1432,0.768,-0.06782000000000002
0.213,0.02,0.767,0.9957,0.17326315789473684,0.01505263157894737,0.8116842105263159,0.31053157894736844
0.073,0.068,0.859,0.3917,0.0641,0.08065,0.8552500000000002,0.051995
0.068,0.185,0.747,-0.6678,0.040600000000000004,0.13879999999999998,0.8206,-0.16224
0.312,0.138,0.55,0.8573,0.35225,0.098,0.54975,0.27435
0.0,0.075,0.925,-0.296,0.0,0.08875,0.91125,-0.074
0.102,0.152,0.746,-0.9422,0.08752,0.15184,0.7606399999999998,-0.05364000000000001
0.131,0.151,0.719,-0.6247,0.09742857142857143,0.12699999999999997,0.7755714285714286,-0.10304285714285714
0.025,0.072,0.902,-0.624,0.018571428571428572,0.07414285714285715,0.9072857142857143,-0.0929142857142857
0.024,0.233,0.743,-0.9561,0.009571428571428573,0.1867142857142857,0.8037142857142857,-0.2811
0.069,0.083,0.848,-0.1687,0.03670588235294118,0.11905882352941177,0.8442352941176471,-0.03331764705882352
0.215,0.0,0.785,0.8335,0.19466666666666665,0.0,0.8053333333333335,0.4228
0.145,0.16,0.695,-0.2912,0.13275,0.15200000000000002,0.7152499999999999,-0.045974999999999974
0.084,0.116,0.8,-0.7503,0.09290909090909091,0.10081818181818182,0.8062727272727274,0.02048181818181819
0.071,0.032,0.897,0.431,0.06225,0.03875,0.899,0.097475
0.212,0.062,0.726,0.9214,0.1702,0.0268,0.8030000000000002,0.29935999999999996
0.108,0.067,0.826,0.8701,0.11280000000000001,0.056400000000000006,0.8308,0.13949
0.195,0.048,0.756,0.9733,0.17327272727272727,0.032363636363636365,0.7943636363636363,0.1544
0.231,0.148,0.621,0.7587,0.14316666666666666,0.16383333333333336,0.6928333333333333,0.13441666666666666
0.428,0.0,0.572,0.9742,0.33814285714285713,0.0,0.6618571428571428,0.33372857142857143
0.106,0.03,0.864,0.9477,0.0879,0.028200000000000003,0.8839,0.17570999999999998
0.141,0.0,0.859,0.9145,0.07875,0.0,0.92125,0.167375
0.142,0.15,0.708,0.2846,0.08685714285714285,0.18742857142857142,0.7258571428571429,-0.09168571428571423
0.122,0.146,0.731,0.0779,0.110875,0.08625000000000001,0.802875,0.0032999999999999974
0.14,0.09,0.771,0.2966,0.09433333333333332,0.09899999999999999,0.8064999999999999,0.045649999999999996
0.171,0.033,0.797,0.9808,0.146,0.02416666666666667,0.8300000000000001,0.3966
0.127,0.08,0.793,0.8625,0.10868181818181818,0.11763636363636362,0.7736818181818182,0.00710454545454546
0.12,0.039,0.841,0.9666,0.1337142857142857,0.015,0.8512857142857143,0.2677714285714286
0.226,0.034,0.74,0.9766,0.2001666666666667,0.015666666666666666,0.7841666666666667,0.36728333333333335
0.117,0.125,0.758,-0.2475,0.1097777777777778,0.07216666666666666,0.8180555555555554,-0.004077777777777773
0.098,0.031,0.87,0.5719,0.08657142857142856,0.01942857142857143,0.894,0.08044285714285714
0.038,0.015,0.946,0.5093,0.041272727272727266,0.024363636363636365,0.9343636363636364,0.04769090909090909
0.151,0.057,0.792,0.8682,0.1856,0.046400000000000004,0.768,0.18686
0.242,0.045,0.714,0.8922,0.23525000000000001,0.03025,0.7344999999999999,0.266625
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.062,0.05,0.888,0.2083,0.106,0.029333333333333333,0.8646666666666666,0.03803333333333333
0.043,0.049,0.908,-0.126,0.03253846153846154,0.050846153846153846,0.9166153846153845,-0.0482153846153846
0.067,0.092,0.841,-0.2681,0.053000000000000005,0.0607,0.8863,-0.00998
0.045,0.095,0.859,-0.4678,0.0702,0.06939999999999999,0.8604,-0.12098000000000002
0.188,0.061,0.751,0.9764,0.1809230769230769,0.07,0.7489999999999999,0.24486923076923078
0.066,0.118,0.817,-0.9583,0.06521739130434782,0.1103913043478261,0.8243913043478264,-0.048073913043478265
0.021,0.067,0.911,-0.9342,0.01492857142857143,0.09671428571428572,0.888357142857143,-0.15147857142857143
0.241,0.069,0.69,0.9001,0.2448,0.0434,0.7118,0.31290000000000007
0.0,0.142,0.858,-0.9314,0.0,0.14125,0.8587500000000001,-0.4853
0.122,0.059,0.819,0.9488,0.16714285714285712,0.06139285714285714,0.7714642857142857,0.08972857142857142
0.182,0.0,0.818,0.9713,0.167,0.0,0.833,0.28830000000000006
0.263,0.0,0.737,0.9855,0.33184615384615385,0.0,0.6681538461538461,0.34486153846153844
0.098,0.029,0.873,0.673,0.13328571428571429,0.022285714285714287,0.8444285714285714,0.2344571428571429
0.203,0.0,0.797,0.8366,0.16125,0.0,0.83875,0.29055
0.105,0.112,0.784,0.5759,0.07188461538461538,0.08142307692307692,0.8466923076923076,-0.021226923076923067
0.463,0.0,0.537,0.8176,0.463,0.0,0.537,0.8176
0.331,0.0,0.669,0.9918,0.23175,0.0,0.76825,0.4738625
0.051,0.13,0.818,-0.9608,0.037619047619047614,0.11509523809523808,0.8472857142857142,-0.06483333333333333
0.081,0.05,0.869,0.9272,0.06712,0.045520000000000005,0.8873600000000001,0.05148800000000002
0.124,0.045,0.83,0.9394,0.09454545454545454,0.11536363636363638,0.790090909090909,0.04150000000000001
0.131,0.07,0.799,0.8669,0.106875,0.08837500000000001,0.8046249999999999,0.16812500000000002
0.086,0.088,0.826,-0.3385,0.09777777777777778,0.0795,0.8227777777777778,-0.010772222222222223
0.055,0.082,0.863,-0.8222,0.046882352941176465,0.08023529411764706,0.8729411764705881,-0.061788235294117644
0.215,0.02,0.765,0.9805,0.2244,0.0398,0.736,0.56118
0.07,0.105,0.825,-0.933,0.0478235294117647,0.06205882352941178,0.8899999999999998,-0.0685529411764706
0.041,0.115,0.844,-0.9746,0.044909090909090905,0.0990909090909091,0.8559090909090908,-0.2152
0.03,0.132,0.838,-0.8513,0.01975,0.11374999999999999,0.8664999999999999,-0.35555000000000003
0.096,0.076,0.829,0.4437,0.10254545454545455,0.08636363636363636,0.8110909090909092,0.025854545454545443
0.155,0.101,0.744,0.7996,0.139,0.09022222222222222,0.7707777777777777,0.13851111111111114
0.086,0.105,0.809,-0.5756,0.06359999999999999,0.13840000000000002,0.798,-0.06707
0.066,0.022,0.911,0.8439,0.08157142857142856,0.022214285714285714,0.8962142857142856,0.14315714285714284
0.307,0.03,0.663,0.9639,0.25266666666666665,0.014222222222222223,0.733111111111111,0.30717777777777777
0.148,0.03,0.822,0.8805,0.13371428571428573,0.033857142857142856,0.8324285714285714,0.2165285714285714
0.032,0.122,0.847,-0.8091,0.0245,0.106625,0.868875,-0.15710000000000002
0.131,0.053,0.817,0.8977,0.11800000000000002,0.0655,0.8164999999999999,0.13141999999999998
0.103,0.088,0.809,0.3126,0.09854545454545455,0.07445454545454545,0.8269090909090909,0.10866363636363637
0.136,0.106,0.758,0.12,0.32225,0.044,0.63375,0.16625
0.076,0.02,0.904,0.742,0.07425,0.01825,0.9075,0.143725
0.078,0.046,0.875,0.7904,0.0862,0.07445,0.8393499999999999,0.10115000000000003
0.254,0.0,0.746,0.8974,0.347,0.0,0.653,0.5472666666666667
0.157,0.046,0.797,0.9937,0.15477272727272728,0.04045454545454546,0.8047727272727273,0.24265
0.123,0.0,0.877,0.8922,0.09555555555555556,0.0,0.9044444444444445,0.21817777777777778
0.107,0.087,0.806,0.7037,0.1754666666666667,0.05553333333333333,0.769,0.07136666666666663
0.243,0.091,0.666,0.9413,0.23266666666666666,0.05966666666666667,0.7076666666666669,0.20124444444444442
0.184,0.034,0.782,0.9793,0.18366666666666664,0.018166666666666668,0.7981666666666666,0.2618833333333333
0.084,0.043,0.873,0.6318,0.11142857142857143,0.077,0.8115714285714286,0.07455714285714286
0.079,0.167,0.754,-0.9788,0.09433333333333334,0.12975,0.7759166666666665,-0.13143333333333335
0.118,0.027,0.855,0.85,0.12625,0.0175,0.85625,0.442
0.068,0.022,0.91,0.8804,0.095,0.014799999999999999,0.8902000000000001,0.15981
0.401,0.0,0.599,0.9686,0.2412,0.0,0.7587999999999999,0.38282
0.093,0.017,0.89,0.8421,0.057,0.024166666666666666,0.9186666666666667,0.10485
0.065,0.103,0.832,-0.9362,0.055785714285714286,0.08299999999999999,0.8611428571428572,-0.08476428571428571
0.094,0.029,0.877,0.929,0.083,0.053909090909090907,0.863090909090909,0.1497272727272727
0.269,0.0,0.731,0.9051,0.28550000000000003,0.0,0.7145,0.50535
0.132,0.083,0.785,0.7978,0.11,0.07642857142857143,0.8134285714285715,0.05174285714285714
0.122,0.068,0.81,0.728,0.1010909090909091,0.07618181818181818,0.8228181818181818,0.0855
0.058,0.0,0.942,0.659,0.053000000000000005,0.0,0.9469999999999998,0.16038
0.1,0.032,0.868,0.7351,0.12000000000000001,0.01442857142857143,0.8655714285714285,0.14921428571428572
0.22,0.084,0.695,0.9843,0.19599999999999998,0.059399999999999994,0.7445999999999999,0.25192000000000003
0.237,0.0,0.763,0.9313,0.30466666666666664,0.0,0.6953333333333335,0.3678333333333333
0.025,0.048,0.927,-0.3244,0.03166666666666667,0.0525,0.9156666666666666,-0.054833333333333324
0.17,0.062,0.768,0.9366,0.15783333333333335,0.036833333333333336,0.8053333333333333,0.3068
0.181,0.05,0.769,0.9715,0.153875,0.055125,0.7907500000000001,0.2295625
0.053,0.1,0.847,-0.6626,0.061875,0.104875,0.833375,-0.19165000000000004
0.158,0.124,0.718,0.4769,0.1562,0.0864,0.7572,0.08414000000000002
0.183,0.0,0.817,0.9041,0.22383333333333333,0.0,0.7761666666666667,0.30513333333333337
0.028,0.113,0.859,-0.909,0.014181818181818183,0.14118181818181819,0.8445454545454546,-0.2226545454545454
0.192,0.008,0.8,0.9924,0.18523076923076923,0.005923076923076923,0.8088461538461539,0.3885692307692308
0.051,0.083,0.866,-0.8292,0.03823076923076923,0.044384615384615383,0.9173846153846154,-0.0517
0.329,0.058,0.614,0.9325,0.2978,0.0418,0.6604,0.38672
0.217,0.048,0.735,0.9393,0.18399999999999997,0.042333333333333334,0.7736666666666667,0.21788333333333335
0.316,0.038,0.646,0.9571,0.28328571428571425,0.033,0.6837142857142858,0.3262285714285714
0.287,0.092,0.621,0.9857,0.2088,0.06470000000000001,0.7264999999999999,0.23559000000000002
0.117,0.141,0.741,-0.5541,0.11916666666666668,0.13125,0.7495833333333333,-0.027216666666666656
0.058,0.085,0.857,-0.2846,0.04650000000000001,0.053,0.9006666666666668,-0.05221666666666667
0.279,0.038,0.683,0.9821,0.23914285714285713,0.03614285714285714,0.7247142857142858,0.47687142857142856
0.116,0.068,0.816,0.5656,0.1238,0.0874,0.7888000000000001,0.16116
0.082,0.042,0.876,0.6395,0.073875,0.04,0.886125,0.0699375
0.128,0.094,0.778,0.8831,0.10709090909090911,0.10927272727272727,0.7835454545454545,-0.01160000000000001
0.138,0.072,0.79,0.8982,0.18985714285714286,0.07057142857142858,0.7397142857142855,0.12795714285714285
0.074,0.032,0.895,0.4118,0.1796,0.057199999999999994,0.7632,0.13768000000000002
0.385,0.084,0.531,0.983,0.3297142857142857,0.10442857142857143,0.5658571428571427,0.3750714285714286
0.153,0.011,0.836,0.9682,0.13608333333333333,0.01775,0.8461666666666668,0.12836666666666666
0.065,0.145,0.79,-0.9548,0.08666666666666667,0.21122222222222223,0.7022222222222223,-0.15603333333333333
0.141,0.127,0.731,0.4019,0.081125,0.098125,0.82075,-0.004962499999999995
0.039,0.067,0.895,0.1287,0.0465,0.08487499999999999,0.8684999999999999,-0.1368125
0.085,0.0,0.915,0.8847,0.0641111111111111,0.0,0.9358888888888889,0.11626666666666667
0.147,0.085,0.768,0.8671,0.07925,0.12262500000000001,0.798125,-0.0696125
0.335,0.036,0.629,0.9867,0.25671428571428573,0.030714285714285715,0.7125714285714286,0.2918428571428571
0.204,0.0,0.796,0.9531,0.18783333333333332,0.0,0.8121666666666666,0.3932
0.292,0.0,0.708,0.9677,0.3038,0.0,0.6962,0.4633
0.053,0.069,0.878,-0.5248,0.04992857142857143,0.06357142857142857,0.8865,-0.060557142857142865
0.233,0.021,0.746,0.9913,0.1752,0.02393333333333333,0.8008666666666667,0.29204
0.135,0.071,0.794,0.8795,0.1111,0.06870000000000001,0.8202,0.12222
0.3,0.0,0.7,0.9678,0.2745,0.0,0.7255,0.58955
0.194,0.252,0.554,-0.2716,0.18159999999999998,0.22199999999999998,0.5966,-0.043100000000000006
0.189,0.088,0.724,0.9641,0.19070588235294117,0.13211764705882353,0.6771176470588235,0.1981705882352941
0.127,0.076,0.798,0.9057,0.1034,0.091,0.8057000000000001,0.09612999999999998
0.276,0.039,0.685,0.964,0.23525000000000001,0.02375,0.7410000000000001,0.531925
0.256,0.023,0.721,0.9865,0.24783333333333335,0.020833333333333332,0.7315,0.55725
0.143,0.089,0.767,0.6637,0.11259999999999999,0.1444,0.743,0.07354
0.103,0.035,0.862,0.6808,0.107,0.0175,0.8755,0.210575
0.187,0.0,0.813,0.9509,0.17300000000000001,0.0,0.827,0.3612285714285714
0.093,0.102,0.805,-0.2023,0.09414285714285715,0.06735714285714285,0.8385,0.03530714285714285
0.282,0.0,0.718,0.9851,0.31314285714285717,0.0,0.6868571428571429,0.5551142857142858
0.055,0.023,0.922,0.7405,0.06591666666666667,0.018000000000000002,0.9160833333333335,0.07000833333333334
0.206,0.0,0.794,0.9791,0.19422222222222224,0.0,0.8057777777777777,0.2981333333333333
0.085,0.039,0.876,0.4595,0.047,0.07125,0.88175,0.058374999999999996
0.508,0.0,0.492,0.9669,0.32725000000000004,0.0,0.6727500000000001,0.426925
0.149,0.058,0.793,0.9093,0.15193333333333334,0.047400000000000005,0.8006666666666666,0.13909333333333337
0.143,0.065,0.792,0.9711,0.14892857142857144,0.059000000000000004,0.7921428571428571,0.16466428571428576
0.225,0.009,0.766,0.9903,0.14557142857142855,0.008571428571428572,0.8457142857142859,0.41028571428571425
0.532,0.0,0.468,0.9601,0.44566666666666666,0.0,0.5543333333333333,0.5656
0.217,0.08,0.703,0.9468,0.183,0.072125,0.744875,0.16021249999999998
0.137,0.028,0.834,0.8934,0.11711111111111111,0.025666666666666667,0.8572222222222222,0.16715555555555556
0.125,0.012,0.863,0.984,0.12771428571428572,0.007714285714285714,0.8645714285714285,0.22784999999999997
0.237,0.123,0.64,0.8309,0.17633333333333334,0.11733333333333333,0.7063333333333333,0.053866666666666695
0.143,0.012,0.846,0.9149,0.17646153846153842,0.016846153846153848,0.8066923076923077,0.27518461538461536
0.088,0.084,0.828,0.1002,0.08175,0.184375,0.7338749999999999,-0.0031000000000000055
0.039,0.176,0.786,-0.8229,0.03,0.16749999999999998,0.8025,-0.29215
0.049,0.045,0.906,-0.1287,0.08480000000000001,0.022600000000000002,0.8926000000000001,0.09176
0.193,0.047,0.76,0.9478,0.17488888888888887,0.020555555555555556,0.8046666666666666,0.19045555555555557
0.273,0.083,0.645,0.9625,0.18,0.1302222222222222,0.6897777777777778,0.12396666666666666
0.323,0.0,0.677,0.9938,0.29583333333333334,0.0,0.7041666666666666,0.6117333333333334
0.03,0.083,0.887,-0.5674,0.043000000000000003,0.127,0.8296666666666667,-0.17543333333333333
0.064,0.124,0.812,-0.6367,0.065,0.10924999999999999,0.82575,-0.1258
0.071,0.043,0.886,0.2764,0.1096,0.022600000000000002,0.8678000000000001,0.14486000000000002
0.127,0.037,0.837,0.936,0.0987,0.039900000000000005,0.8613999999999999,0.16663
0.197,0.052,0.751,0.8652,0.24225,0.040999999999999995,0.717,0.43262500000000004
0.283,0.074,0.644,0.9949,0.25307142857142856,0.03692857142857143,0.71,0.3484571428571428
0.079,0.055,0.866,0.7096,0.08360000000000001,0.04340000000000001,0.8729999999999999,0.061040000000000004
0.037,0.045,0.918,-0.1905,0.0240625,0.04556249999999999,0.9303749999999998,-0.011193749999999995
0.155,0.033,0.812,0.9919,0.11567999999999999,0.04156,0.84276,0.15942
0.166,0.046,0.788,0.7832,0.14550000000000002,0.07325,0.78125,0.190525
0.132,0.0,0.868,0.8779,0.07714285714285715,0.0,0.9228571428571429,0.19190000000000002
0.207,0.0,0.793,0.9058,0.1822,0.0,0.8178000000000001,0.25904
0.06,0.051,0.889,0.425,0.07826666666666666,0.052000000000000005,0.8697333333333334,0.012800000000000006
0.066,0.104,0.83,-0.6787,0.09333333333333334,0.06416666666666666,0.8425000000000001,-0.06781666666666665
0.218,0.0,0.782,0.926,0.19616666666666668,0.0,0.8038333333333334,0.34004999999999996
0.137,0.03,0.833,0.9691,0.1614615384615385,0.02592307692307692,0.8125384615384614,0.35419999999999996
0.135,0.074,0.792,0.932,0.1189047619047619,0.07333333333333333,0.8078095238095238,0.09643809523809521
0.048,0.055,0.897,-0.2366,0.05720000000000001,0.0556,0.8874000000000001,-0.026779999999999998
0.301,0.068,0.631,0.8748,0.2124,0.0328,0.7548,0.29800000000000004
0.307,0.0,0.693,0.9468,0.20633333333333334,0.0,0.7936666666666667,0.4951666666666667
0.029,0.047,0.924,-0.2263,0.02022222222222222,0.059222222222222225,0.9205555555555556,-0.026555555555555554
0.112,0.0,0.888,0.9438,0.12727272727272726,0.0,0.8727272727272727,0.20577272727272727
0.126,0.028,0.846,0.9691,0.15108333333333332,0.023750000000000004,0.8252500000000002,0.38371666666666665
0.235,0.022,0.743,0.9807,0.233875,0.010625,0.7555,0.3171625
0.406,0.0,0.594,0.9785,0.342375,0.0,0.6576249999999999,0.4181625
0.225,0.022,0.753,0.9946,0.16552941176470592,0.019352941176470587,0.8150588235294117,0.2397647058823529
0.042,0.084,0.874,-0.5867,0.061777777777777786,0.0921111111111111,0.846111111111111,-0.0639111111111111
0.205,0.11,0.685,0.72,0.15966666666666665,0.15266666666666664,0.6873333333333335,-0.009199999999999986
0.105,0.036,0.86,0.707,0.09759999999999999,0.0264,0.876,0.12956000000000004
0.052,0.175,0.773,-0.8524,0.026285714285714284,0.17914285714285713,0.7945714285714285,-0.17965714285714288
0.129,0.0,0.871,0.9485,0.17785714285714285,0.0,0.8221428571428572,0.3690285714285714
0.087,0.05,0.863,0.3975,0.131,0.071125,0.797875,0.06841250000000003
0.054,0.087,0.859,-0.6088,0.0601111111111111,0.10899999999999999,0.8307777777777778,-0.23498888888888889
0.185,0.104,0.711,0.9421,0.16885714285714284,0.0662857142857143,0.764857142857143,0.1292
0.087,0.067,0.846,0.8513,0.06730769230769232,0.05846153846153847,0.8742307692307691,0.06254615384615386
0.091,0.08,0.829,0.306,0.08608333333333335,0.07925,0.8346666666666667,-0.0054833333333333305
0.023,0.111,0.866,-0.9381,0.011235294117647059,0.10476470588235297,0.8840000000000001,-0.1645235294117647
0.192,0.037,0.771,0.964,0.15025,0.032375,0.817375,0.225875
0.372,0.156,0.472,0.8074,0.3786,0.1484,0.473,0.18264
0.183,0.135,0.682,0.8911,0.18500000000000003,0.09883333333333333,0.7161666666666667,0.10838333333333332
0.13,0.08,0.789,0.9512,0.13577777777777775,0.06472222222222222,0.7995,0.09494444444444444
0.069,0.096,0.835,-0.5183,0.053200000000000004,0.15629999999999997,0.7905,-0.049229999999999996
0.091,0.042,0.867,0.6688,0.14383333333333334,0.054333333333333324,0.8018333333333333,0.08666666666666667
0.133,0.014,0.853,0.9491,0.1936153846153846,0.013538461538461537,0.7928461538461539,0.19164615384615385
0.24,0.015,0.746,0.9885,0.29023076923076924,0.007076923076923077,0.7026923076923077,0.39806923076923084
0.12,0.055,0.824,0.923,0.13691666666666666,0.04008333333333334,0.8229999999999998,0.12265
0.05,0.035,0.915,0.119,0.05377777777777778,0.048,0.8982222222222221,-0.009233333333333328
0.048,0.127,0.825,-0.8357,0.03866666666666666,0.13799999999999998,0.8236666666666667,-0.4480666666666666
0.018,0.082,0.9,-0.9476,0.021153846153846155,0.12446153846153846,0.8543846153846155,-0.11191153846153847
0.254,0.0,0.746,0.9869,0.23900000000000002,0.0,0.7610000000000001,0.36045
0.132,0.041,0.826,0.9681,0.13370588235294115,0.022647058823529412,0.8436470588235294,0.1052764705882353
0.059,0.015,0.926,0.8533,0.06892857142857142,0.012642857142857141,0.9184285714285715,0.1314357142857143
0.0,0.089,0.911,-0.7682,0.0,0.08085714285714286,0.9191428571428572,-0.1455142857142857
0.051,0.102,0.847,-0.8629,0.047,0.08657142857142859,0.8665714285714285,-0.16902857142857144
0.304,0.0,0.696,0.9941,0.2959,0.0,0.7041000000000001,0.49478
0.131,0.047,0.821,0.9187,0.19922222222222222,0.035444444444444445,0.7653333333333334,0.2672666666666667
0.082,0.035,0.883,0.8176,0.07949999999999999,0.021300000000000003,0.8992000000000001,0.022699999999999998
0.242,0.027,0.731,0.9564,0.20185714285714287,0.013428571428571429,0.7847142857142858,0.38424285714285716
0.131,0.037,0.832,0.9853,0.1184,0.0402,0.8413999999999999,0.27133333333333337
0.162,0.037,0.801,0.9874,0.1632142857142857,0.03407142857142857,0.8027142857142857,0.20850714285714286
0.147,0.053,0.801,0.9801,0.0929375,0.042624999999999996,0.8644375000000001,0.12214375
0.186,0.103,0.711,0.8741,0.1715,0.08016666666666666,0.7483333333333334,0.1559
0.045,0.067,0.888,-0.7281,0.056600000000000004,0.0506,0.8929,-0.07865
0.024,0.188,0.788,-0.9606,0.026,0.19245454545454546,0.7815454545454545,-0.2606727272727273
0.171,0.043,0.786,0.8506,0.1965,0.04175,0.7617499999999999,0.251825
0.238,0.0,0.762,0.9976,0.2242352941176471,0.0,0.7757647058823529,0.5189235294117648
0.217,0.023,0.76,0.9648,0.155,0.011,0.834,0.3545
0.083,0.148,0.769,-0.5963,0.15657142857142858,0.08371428571428573,0.7595714285714286,-0.07538571428571429
0.098,0.042,0.86,0.7854,0.1015,0.0432,0.8553000000000001,0.14806
0.233,0.0,0.767,0.9693,0.18116666666666667,0.0,0.8188333333333334,0.4207166666666666
0.115,0.053,0.833,0.9393,0.18533333333333335,0.033916666666666664,0.7807499999999999,0.21472500000000003
0.0,0.051,0.949,-0.5073,0.0,0.03514285714285714,0.9648571428571427,-0.05691428571428571
0.163,0.03,0.807,0.9673,0.15773333333333334,0.06986666666666667,0.7723999999999999,0.15736
0.063,0.105,0.831,-0.6361,0.0832,0.1006,0.8164,-0.14908000000000002
0.148,0.0,0.852,0.886,0.0774,0.0,0.9225999999999999,0.27358000000000005
0.18,0.0,0.82,0.9703,0.1702,0.0,0.8298,0.33399999999999996
0.221,0.027,0.752,0.9432,0.171,0.025714285714285714,0.8032857142857142,0.25374285714285716
0.075,0.056,0.869,0.4577,0.0799,0.0472,0.873,0.10568
0.2,0.036,0.763,0.9818,0.18299999999999997,0.051888888888888894,0.7651111111111111,0.20241111111111115
0.057,0.154,0.789,-0.6187,0.025666666666666667,0.17633333333333331,0.798,-0.24289999999999998
0.406,0.0,0.594,0.9716,0.40700000000000003,0.0,0.593,0.674975
0.231,0.034,0.735,0.8994,0.0925,0.01375,0.8935,0.22485
0.051,0.071,0.877,-0.4697,0.03777777777777777,0.06644444444444444,0.8957777777777779,-0.022511111111111107
0.161,0.0,0.839,0.8723,0.18159999999999998,0.0,0.8184000000000001,0.27830000000000005
0.165,0.133,0.702,0.8998,0.13205555555555554,0.10249999999999998,0.7654999999999998,0.04808333333333334
0.116,0.082,0.801,0.6645,0.1403333333333333,0.042777777777777776,0.8170000000000001,0.10505555555555555
0.086,0.119,0.794,-0.8668,0.08623076923076924,0.08115384615384615,0.8326153846153846,-0.03337692307692308
0.104,0.177,0.719,-0.9186,0.0875,0.1427,0.7699,-0.11509999999999998
0.111,0.096,0.793,0.564,0.07033333333333333,0.0648888888888889,0.8647777777777778,0.0578
0.2,0.182,0.619,0.8314,0.1163,0.13590000000000002,0.7477,-0.04172000000000002
0.086,0.038,0.876,0.9325,0.05525,0.03125,0.9135000000000001,0.08350833333333334
0.103,0.048,0.849,0.9229,0.1011818181818182,0.056818181818181816,0.8419545454545454,0.12169090909090911
0.146,0.062,0.792,0.925,0.1257777777777778,0.06633333333333333,0.8078888888888889,0.19946666666666668
0.099,0.105,0.796,-0.1782,0.0706,0.09166666666666666,0.8377333333333333,-0.056706666666666655
0.149,0.032,0.819,0.9886,0.2268333333333334,0.011666666666666667,0.7615000000000001,0.39761666666666673
0.118,0.026,0.856,0.9547,0.1585333333333333,0.03306666666666667,0.8084000000000001,0.23722666666666667
0.242,0.01,0.748,0.9898,0.20179999999999998,0.0075,0.7907,0.39454
0.0,0.079,0.921,-0.7506,0.0,0.06944444444444445,0.9305555555555556,-0.11554444444444445
0.229,0.081,0.69,0.9507,0.22050000000000003,0.08,0.6995,0.28358750000000005
0.061,0.09,0.849,-0.6256,0.0354,0.1102,0.8544,-0.08495
0.055,0.046,0.899,0.4402,0.085,0.050749999999999997,0.8642499999999999,0.01995
0.266,0.036,0.698,0.975,0.3433333333333333,0.022333333333333334,0.6344444444444445,0.369
0.069,0.029,0.901,0.7345,0.05433333333333334,0.05566666666666667,0.8899999999999998,0.02546666666666667
0.131,0.115,0.753,0.2322,0.09749999999999999,0.1385,0.7639999999999999,0.02470000000000001
0.227,0.077,0.695,0.8885,0.22766666666666668,0.06933333333333333,0.703,0.5308666666666667
0.177,0.0,0.823,0.8716,0.15960000000000002,0.0,0.8404,0.24234
0.083,0.12,0.797,-0.5503,0.060000000000000005,0.1461818181818182,0.7938181818181818,-0.07746363636363637
0.036,0.062,0.902,-0.7915,0.039,0.09055555555555556,0.8705555555555555,-0.15710000000000005
0.142,0.079,0.779,0.8622,0.16241666666666668,0.07241666666666667,0.7651666666666667,0.11980833333333334
0.047,0.0,0.953,0.4019,0.04428571428571428,0.0,0.9557142857142856,0.09424285714285714
0.147,0.052,0.801,0.825,0.0972,0.0522,0.8506,0.18142
0.091,0.08,0.829,0.5267,0.06685714285714285,0.08471428571428571,0.8484285714285713,0.0024857142857142894
0.192,0.0,0.808,0.9907,0.155,0.0,0.8450000000000001,0.4648222222222223
0.18,0.026,0.794,0.9325,0.19199999999999998,0.015857142857142858,0.7921428571428571,0.21060000000000004
0.0,0.102,0.898,-0.7783,0.0,0.09225,0.9077500000000001,-0.249925
0.089,0.044,0.867,0.7725,0.0438,0.0516,0.9046000000000001,0.11012
0.074,0.12,0.806,-0.906,0.11966666666666666,0.11722222222222224,0.763,0.019100000000000006
0.135,0.043,0.822,0.9581,0.11071428571428572,0.03414285714285714,0.8552857142857143,0.3262
0.177,0.058,0.765,0.9896,0.13249999999999998,0.04357142857142857,0.8239999999999998,0.21230714285714283
0.144,0.033,0.823,0.9709,0.20929999999999999,0.0215,0.76915,0.210075
0.066,0.186,0.748,-0.5106,0.04466666666666667,0.19899999999999998,0.7563333333333334,-0.17323333333333335
0.087,0.075,0.838,0.5135,0.1285,0.0481,0.8234,0.04535
0.045,0.083,0.872,-0.8036,0.042909090909090904,0.11227272727272726,0.8449090909090912,-0.042890909090909084
0.181,0.053,0.766,0.9745,0.1391,0.0456,0.8153,0.14249
0.07,0.098,0.831,-0.6409,0.059888888888888894,0.07577777777777778,0.8643333333333332,-0.050744444444444446
0.298,0.0,0.702,0.96,0.24733333333333332,0.0,0.7526666666666668,0.3101
0.197,0.109,0.694,0.3948,0.18699999999999997,0.08733333333333333,0.7256666666666667,0.10449999999999998
0.128,0.085,0.787,0.7814,0.1401111111111111,0.03833333333333334,0.8215555555555556,0.11174444444444445
0.051,0.262,0.687,-0.8934,0.036199999999999996,0.3712,0.5926,-0.32168
0.192,0.062,0.745,0.9893,0.17883333333333332,0.04661111111111111,0.7745555555555556,0.24324444444444446
0.17,0.0,0.83,0.9776,0.2672857142857143,0.0,0.7327142857142858,0.47687142857142856
0.121,0.04,0.839,0.8957,0.12866666666666668,0.054,0.8173333333333334,0.27995
